31,32,32,31,31,31,31,32,31,31,32,32,32,31,32,32,31,31,32,31,32,32,31,31,31,31,31,31,32,31,31,32,31,32,31,32,31,32,31,32,31,31,31,32,32,32,32,31,31,32,31,31,32,32,31,32,32,32,31,32,31,32,31,31,32,32,31,32,31,31,32,31,31,32,32,31,32,32,31,31,32,32,32,32,32,32,32,31,31,31,32,32,32,31,32,31,31,31,31,31
32,32,31,31,32,31,32,32,31,32,31,31,32,32,32,32,31,32,31,32,31,32,32,32,32,32,31,32,32,31,32,32,32,32,31,32,31,31,31,32,32,31,32,32,31,31,31,32,31,31,32,32,31,31,31,31,32,31,32,31,32,32,31,31,31,32,31,32,32,32,31,31,32,31,31,31,32,32,31,32,32,32,31,31,31,32,31,31,32,32,32,31,31,31,31,32,32,32,31,31
32,31,32,31,31,31,32,32,32,31,32,31,32,32,32,32,32,32,32,31,31,32,31,31,31,32,32,32,31,32,32,32,31,32,31,32,32,32,32,31,32,31,32,31,31,32,31,31,31,31,32,32,32,31,31,32,31,32,32,32,31,31,31,31,31,31,31,31,31,31,31,32,32,31,31,31,32,32,32,32,31,32,31,31,31,32,32,31,32,31,31,31,32,32,31,32,31,31,32,31
32,32,32,31,31,31,32,32,32,31,31,32,32,31,31,31,32,31,32,32,32,32,31,31,32,31,31,32,32,31,31,32,32,31,31,31,31,32,31,31,31,32,32,32,32,31,31,31,32,31,32,31,31,31,32,31,32,32,32,32,31,31,31,31,32,31,32,31,31,32,32,32,31,32,31,31,32,31,31,31,32,32,31,31,31,32,32,31,31,32,31,32,32,32,32,31,32,31,31,32
32,31,32,32,31,32,32,31,32,32,32,32,31,32,32,31,31,32,31,32,31,32,32,32,32,31,32,31,32,31,32,31,31,32,31,32,31,32,31,31,31,32,31,31,32,31,32,31,31,31,32,31,31,31,32,31,32,31,31,31,31,32,31,32,31,31,32,31,31,31,31,31,31,32,32,32,32,32,32,32,31,32,31,32,32,31,32,32,31,31,32,32,32,31,32,32,32,31,32,32
31,32,31,31,31,31,31,32,32,31,32,31,31,32,31,32,32,32,32,31,31,32,32,32,31,32,32,32,31,32,31,32,32,32,32,31,32,32,31,32,32,32,31,31,31,31,32,32,32,32,31,31,32,32,32,31,31,31,31,31,32,32,31,32,31,31,31,32,32,31,32,31,31,32,31,32,32,32,31,31,32,32,32,32,32,31,32,31,32,31,32,32,32,31,32,32,32,32,31,32
31,32,32,32,32,32,32,32,32,31,32,32,31,31,32,31,32,32,32,31,31,32,32,32,32,31,31,31,32,32,31,32,32,31,32,31,31,32,31,32,32,32,32,31,31,32,31,31,31,31,32,31,31,31,32,31,32,32,31,32,32,31,32,31,32,32,32,31,32,32,31,32,32,32,32,31,32,32,31,32,32,31,31,31,31,31,31,32,31,32,31,31,32,31,32,32,32,32,31,31
31,32,32,32,32,31,32,31,31,32,31,32,31,32,31,32,31,31,32,32,32,31,31,32,31,32,32,32,32,31,32,31,31,32,32,32,32,32,32,31,31,32,32,32,32,32,31,32,31,31,32,31,32,32,31,31,32,31,31,31,32,32,31,32,31,32,32,32,31,31,32,31,32,31,31,31,32,31,32,31,32,32,31,31,32,31,32,31,31,32,31,31,32,32,31,31,31,32,31,32
31,31,32,32,32,32,31,32,32,31,32,32,31,31,31,31,32,31,32,32,32,31,32,31,32,31,32,32,32,31,32,32,31,31,32,31,31,31,31,31,31,32,32,31,32,31,32,32,32,31,32,31,31,31,32,32,31,32,31,31,32,32,31,32,32,32,31,31,31,32,31,32,32,31,31,31,31,32,32,31,31,31,32,32,32,32,31,31,32,31,31,31,31,32,31,32,31,32,31,32
32,31,32,31,31,32,32,31,31,31,32,31,31,32,31,32,32,31,32,31,32,31,32,31,31,32,31,31,31,32,31,32,32,31,31,31,32,31,32,31,31,31,32,31,32,32,32,32,31,32,31,32,32,31,31,31,31,32,32,32,32,32,32,32,31,31,32,31,31,31,31,31,31,31,32,32,31,32,31,31,32,32,32,31,32,32,31,31,31,31,32,32,32,32,31,32,31,32,32,31
31,32,31,32,32,31,32,32,31,31,31,32,31,31,32,31,31,32,31,32,32,31,32,32,32,32,32,31,31,32,32,31,32,32,31,31,31,32,31,32,32,31,32,32,32,31,32,32,31,31,32,31,32,32,32,31,32,32,31,31,31,31,31,31,31,31,31,31,32,32,32,32,31,31,31,31,31,32,32,31,32,32,31,32,31,31,32,32,31,31,32,32,31,31,31,31,32,31,31,31
31,31,32,32,31,32,32,31,31,32,31,32,31,31,31,31,32,31,31,31,32,31,31,31,31,32,32,31,32,31,31,32,32,32,32,31,31,32,31,31,31,31,32,32,32,32,32,31,32,31,31,31,31,31,31,31,32,32,32,32,32,31,31,32,31,32,32,31,31,32,31,32,32,32,32,32,31,32,31,31,32,32,32,32,31,32,31,32,32,32,31,31,31,32,31,32,31,32,31,31
31,32,31,31,32,32,32,31,31,32,32,32,32,31,32,32,31,32,31,32,32,31,31,31,31,32,31,32,31,31,32,31,32,32,31,32,32,31,31,32,32,32,32,31,31,31,31,32,31,31,32,31,32,32,31,31,32,31,32,31,31,32,31,32,32,31,31,31,32,31,31,31,31,32,31,32,32,32,31,31,31,31,31,32,31,32,31,32,32,32,31,32,31,31,32,31,32,31,32,31
32,31,31,31,31,31,31,32,31,31,31,31,32,31,31,31,31,31,31,32,32,32,31,32,32,31,32,31,31,31,32,32,31,31,31,32,31,32,32,31,31,31,31,32,31,31,32,32,31,31,31,32,31,32,31,31,32,32,31,32,32,32,32,32,32,31,31,31,31,31,31,31,31,31,32,32,32,31,32,31,32,32,32,31,31,32,31,31,32,31,32,31,32,31,32,31,31,31,32,31
31,31,32,32,32,32,31,32,32,32,31,32,32,31,31,31,31,31,31,31,32,32,32,31,31,31,32,31,31,32,32,31,32,32,31,32,32,31,32,32,32,31,31,32,31,32,32,32,31,32,32,31,32,32,32,32,32,32,32,32,32,31,31,31,31,31,32,32,32,31,32,32,32,31,31,32,31,31,32,31,31,31,32,32,31,32,32,32,32,32,31,31,32,31,31,31,32,32,32,31
32,31,32,32,31,32,31,32,31,32,31,32,31,32,31,31,32,32,32,31,32,32,31,31,31,31,32,31,31,31,31,31,31,31,32,32,32,32,31,32,31,32,32,31,32,31,32,32,31,32,32,32,31,31,31,32,31,31,32,31,31,31,31,32,32,31,32,32,31,32,32,32,32,32,32,31,31,32,32,32,32,32,31,31,31,31,31,32,31,32,32,31,32,32,32,31,32,32,32,31
31,32,32,32,31,31,31,31,31,31,31,32,31,32,32,31,32,32,32,31,32,31,31,31,32,32,32,31,31,32,32,32,32,31,32,31,32,31,32,31,31,31,32,32,32,31,32,31,31,32,32,31,31,31,31,32,32,32,31,32,32,31,32,31,32,31,32,31,32,32,32,31,32,31,32,32,31,32,32,31,32,32,31,32,32,32,31,32,32,32,31,31,31,32,31,31,31,31,32,31
31,32,32,31,32,32,32,32,32,32,31,32,31,31,31,31,32,32,31,32,31,32,32,32,31,31,31,32,31,31,31,31,32,31,31,32,32,31,32,31,32,32,32,31,32,32,32,31,31,32,31,32,32,32,32,32,32,32,31,31,31,32,32,31,32,31,31,32,31,31,32,32,31,32,31,31,31,32,31,32,32,31,31,31,32,31,31,32,31,32,31,31,31,31,31,32,31,31,32,31
32,32,31,32,32,31,32,31,31,32,32,31,32,31,32,31,32,31,31,32,31,31,32,31,32,32,31,32,31,32,31,32,31,31,31,31,32,31,31,32,32,31,32,31,32,31,31,32,32,31,31,32,31,32,31,32,32,31,32,32,32,32,31,32,32,31,31,31,32,32,31,32,31,32,32,31,32,31,32,32,31,31,31,31,31,31,32,32,31,31,31,32,32,31,31,31,31,31,31,31
31,32,32,31,31,32,31,31,31,32,31,31,32,32,32,32,31,32,32,32,31,32,32,32,31,31,32,32,31,32,32,31,31,32,32,31,32,32,32,31,31,32,32,31,31,32,31,31,32,32,32,32,31,31,31,32,32,32,32,32,31,32,32,31,31,31,31,31,32,32,31,31,31,31,32,31,32,31,32,32,31,31,31,31,32,31,32,32,32,31,31,32,31,31,31,32,32,32,31,32
31,31,31,31,31,31,31,32,32,32,32,31,32,32,31,32,31,31,32,32,32,32,32,31,32,31,32,32,32,31,31,31,32,31,32,31,31,32,31,31,31,31,31,32,32,31,31,31,31,31,32,31,31,31,32,31,31,31,31,32,31,32,31,31,32,32,31,32,32,31,31,32,31,32,31,31,31,32,32,31,31,32,32,32,32,31,32,32,32,31,31,32,32,31,32,31,32,32,32,31
32,32,32,31,31,32,32,31,31,32,32,31,31,32,32,32,31,31,32,31,31,31,31,32,31,31,32,32,31,31,32,31,32,31,32,32,31,32,31,32,31,31,32,32,32,31,31,32,31,32,31,31,31,32,32,31,32,32,32,31,31,32,32,31,31,31,32,31,31,32,32,32,32,31,32,32,32,32,32,32,32,32,32,31,31,31,31,31,31,32,32,32,32,32,32,32,31,31,31,32
31,32,31,32,32,31,32,31,31,31,31,32,32,31,32,32,32,31,32,32,31,31,32,31,32,32,31,32,31,32,31,31,32,31,31,32,31,31,31,32,31,31,31,32,31,32,32,31,32,32,32,31,31,31,31,32,32,31,31,32,32,31,31,32,32,31,31,32,31,32,32,32,31,31,32,32,31,31,32,32,31,31,32,31,31,31,32,32,31,32,32,31,31,31,32,31,31,31,31,32
32,31,32,32,32,31,32,31,32,32,31,31,32,32,32,31,32,32,31,31,31,32,32,31,31,31,32,32,32,31,31,32,31,32,31,31,31,31,31,32,32,31,32,31,31,31,31,32,32,31,32,31,31,32,32,32,31,31,32,32,32,31,32,31,32,31,32,31,32,32,31,31,32,31,32,31,32,31,32,32,31,31,32,32,31,32,31,32,31,32,32,32,32,32,32,32,31,31,31,32
32,31,32,32,31,32,31,31,32,32,32,32,31,32,31,32,32,31,32,31,31,32,32,32,32,32,31,31,31,31,31,32,32,32,32,32,31,31,32,32,32,32,31,31,31,32,32,31,32,32,31,32,31,31,32,31,32,32,31,32,32,31,32,31,31,32,31,32,31,32,31,31,31,31,31,32,31,32,32,31,31,31,32,31,32,31,32,32,32,32,31,31,31,31,31,32,31,31,32,31
31,31,32,31,31,31,32,31,32,32,31,32,32,31,32,31,31,31,31,32,32,32,32,31,32,31,32,32,32,32,31,31,31,32,31,31,31,31,31,32,31,32,32,32,31,32,31,32,32,32,31,32,32,31,32,32,32,32,32,32,31,32,31,32,31,32,31,31,32,31,32,32,32,31,32,31,32,32,31,31,32,32,32,32,31,31,31,32,31,32,31,32,31,31,32,31,31,32,31,31
32,32,32,31,31,31,31,32,31,32,32,32,32,32,31,32,31,31,31,32,31,32,32,32,32,31,31,32,32,31,32,31,32,32,32,31,32,32,31,32,32,31,31,32,31,32,31,32,32,32,31,31,32,32,31,31,31,31,31,32,32,31,31,32,31,31,32,32,32,32,31,31,32,32,31,32,32,32,32,32,31,31,32,31,31,32,31,32,32,32,32,32,31,31,31,32,31,31,31,32
31,32,32,32,32,32,31,31,32,31,31,32,32,31,32,31,32,31,31,32,32,32,32,32,31,31,31,31,32,32,31,31,31,31,32,31,32,31,31,31,32,31,32,31,31,32,31,31,31,32,32,31,31,31,31,31,31,31,32,32,31,32,31,31,31,31,31,32,31,31,32,31,32,31,31,32,31,31,31,31,31,32,32,32,32,32,32,32,32,32,32,31,32,31,32,31,32,31,31,32
31,31,32,31,31,31,31,31,31,31,31,31,32,31,32,32,31,31,32,31,32,32,32,32,32,32,31,32,31,32,31,32,31,32,32,32,31,31,32,32,31,31,31,31,31,31,32,31,31,32,31,32,31,32,31,32,31,32,32,31,32,32,31,31,31,32,32,32,31,32,31,31,31,31,31,31,32,32,31,31,32,32,31,31,32,31,31,32,32,31,31,31,32,31,31,32,31,32,32,31
32,31,31,31,32,32,32,32,32,31,31,31,32,31,31,32,32,32,32,32,32,32,31,32,32,31,31,31,31,31,32,32,31,32,31,32,31,31,32,32,32,32,31,32,32,31,31,31,32,31,32,32,31,31,32,31,31,31,32,32,32,32,32,32,32,32,32,32,31,32,31,32,31,32,32,32,32,31,32,32,32,31,31,32,32,31,32,32,31,31,32,32,31,32,32,31,32,31,31,31
31,31,32,32,32,32,31,32,31,31,32,32,31,31,31,31,32,32,31,31,31,31,32,31,32,31,31,31,32,31,31,32,32,32,31,31,31,32,31,32,32,32,31,31,32,32,32,32,32,32,31,32,31,31,32,32,31,32,32,32,31,31,32,31,31,32,31,32,31,32,31,31,32,31,31,31,31,32,31,32,31,32,32,31,32,32,32,32,32,31,31,31,32,31,31,32,32,31,31,32
32,31,32,31,32,32,31,32,31,31,31,31,31,31,31,31,31,31,32,32,31,31,31,32,32,31,31,32,31,31,31,32,32,31,31,32,32,32,31,32,31,31,32,31,31,32,31,31,32,32,31,32,31,32,31,32,32,32,32,31,32,31,32,32,31,32,31,31,32,32,31,31,32,32,32,31,32,31,31,32,32,31,31,32,31,31,31,31,32,32,31,31,32,31,32,32,32,32,32,32
32,32,31,31,32,32,32,32,31,31,32,32,32,32,32,31,31,31,31,32,31,32,32,31,32,31,32,31,31,32,32,32,32,31,31,31,32,32,32,31,31,31,31,32,32,32,31,32,31,32,31,31,31,31,31,32,32,31,31,31,32,31,31,31,31,31,32,31,31,32,31,31,32,31,32,32,32,32,32,31,31,31,32,31,31,31,32,31,31,31,31,32,32,31,32,31,32,31,32,31
32,32,31,31,31,32,31,32,32,32,32,31,31,32,32,32,32,31,31,31,31,31,31,31,31,32,32,31,31,32,31,31,32,32,31,32,31,31,32,31,32,31,32,32,32,32,32,32,32,31,31,32,32,31,31,31,31,31,32,31,31,32,32,31,32,31,31,31,31,32,31,32,32,31,31,32,31,32,32,32,31,31,32,32,32,32,31,31,31,32,31,32,31,32,31,32,32,32,31,32
31,32,31,32,32,32,32,32,32,32,31,31,31,32,32,32,32,31,32,32,32,32,32,31,31,31,32,32,32,32,32,31,31,31,31,32,32,31,32,31,31,31,31,32,32,31,32,31,32,31,31,31,32,32,31,31,32,32,32,32,31,31,32,32,31,31,32,32,31,32,31,32,31,32,31,32,32,31,32,32,31,31,32,31,32,32,32,31,32,31,32,31,31,31,32,31,32,32,32,31
31,32,31,31,32,31,31,32,32,31,32,32,32,31,32,32,31,32,32,31,32,32,32,32,32,31,31,31,31,31,31,31,31,32,32,32,31,31,31,31,32,32,31,31,32,32,32,32,32,31,32,31,31,32,32,31,31,32,31,31,32,31,32,31,32,32,32,32,32,32,31,31,31,31,32,31,32,32,31,31,31,31,32,32,32,31,31,31,32,31,31,31,32,32,31,31,31,31,32,32
32,31,31,32,31,32,32,32,31,31,32,31,31,32,32,32,32,31,32,32,31,31,31,31,31,32,31,32,31,32,31,31,32,31,31,32,31,31,31,32,31,32,31,32,31,32,31,31,31,31,31,31,32,31,31,32,32,32,31,32,32,32,32,32,31,32,32,32,31,32,32,31,32,32,31,31,31,31,31,31,31,32,32,31,31,31,32,32,31,32,31,32,31,31,32,32,32,31,31,32
32,32,32,32,32,31,31,31,32,31,32,31,32,31,31,32,32,32,31,31,32,32,32,32,32,31,32,31,31,31,31,32,31,31,31,32,31,32,32,32,32,31,31,32,31,32,31,31,31,31,31,32,32,32,31,32,31,32,31,32,31,31,31,32,32,32,31,32,31,32,32,32,32,31,32,32,31,31,31,31,31,31,32,32,32,32,32,31,31,32,31,32,32,31,32,32,32,31,31,32
31,32,32,31,32,31,31,32,31,31,31,31,32,32,31,31,32,31,31,32,32,31,32,31,31,31,32,31,31,31,31,31,31,31,32,32,32,31,31,31,32,32,32,32,32,32,32,31,32,32,31,32,31,32,31,31,32,32,32,32,32,31,31,31,32,31,32,32,32,32,31,32,32,31,31,31,32,31,31,32,32,31,32,31,31,31,31,31,32,31,32,32,32,31,32,31,32,32,31,31
31,32,32,31,31,32,32,32,31,32,32,31,32,31,32,31,31,31,32,32,32,32,32,31,32,32,32,31,32,32,31,32,32,32,32,31,32,32,31,31,32,31,32,31,32,31,32,32,31,32,32,31,31,32,31,31,31,31,31,31,31,32,32,32,31,32,31,31,31,31,32,32,32,32,31,31,31,32,31,32,32,32,32,32,32,32,32,32,32,31,31,32,32,31,31,32,32,31,31,31
31,32,32,32,31,32,32,31,31,32,32,32,32,32,32,32,31,31,31,32,32,32,31,32,31,31,32,31,31,32,32,32,32,31,32,32,31,32,32,32,31,31,32,31,32,31,32,32,32,31,32,32,31,31,31,31,31,31,31,32,31,32,31,32,31,31,32,32,31,32,32,32,32,32,31,32,32,31,32,31,32,32,32,32,31,32,31,31,31,31,32,32,31,31,31,31,32,32,32,32
31,32,31,32,31,31,31,32,31,31,32,31,32,32,32,31,31,31,31,31,32,32,32,32,31,31,32,32,32,31,32,32,31,31,31,32,32,31,32,31,31,31,32,31,31,31,31,32,31,31,31,31,31,32,32,32,31,32,31,32,32,31,32,32,32,32,32,31,32,31,31,32,32,31,32,31,31,32,31,31,31,32,31,32,31,31,32,32,31,32,31,31,32,32,32,32,32,31,31,32
32,31,32,31,31,32,31,31,32,31,32,32,31,31,32,31,31,31,32,31,31,32,31,31,32,31,32,31,32,31,32,32,32,32,31,31,32,31,31,31,31,31,32,31,32,32,31,31,32,32,31,31,31,31,32,31,32,31,31,32,32,32,32,31,32,31,31,32,32,31,31,32,31,31,31,31,32,31,32,32,32,32,31,31,32,32,32,32,31,32,32,32,31,31,31,32,31,32,32,31
31,31,32,32,31,32,32,31,31,31,32,32,31,31,31,32,31,32,31,31,32,31,32,31,32,32,32,31,31,31,32,31,31,32,31,31,31,31,32,32,31,31,31,31,32,31,32,32,31,31,32,31,31,31,32,32,31,32,32,32,32,31,32,32,32,32,32,31,32,31,31,32,31,31,31,32,31,31,31,32,31,32,32,32,32,32,31,32,31,32,31,32,31,32,31,31,31,32,32,32
31,31,31,31,32,32,32,31,31,32,31,32,32,31,31,32,32,31,31,32,31,32,32,32,31,31,32,31,32,32,32,31,32,31,31,31,32,31,32,32,31,31,31,32,31,31,31,32,32,31,32,31,32,31,31,31,32,31,32,31,31,32,32,32,32,31,32,31,31,31,31,32,32,32,31,31,32,32,32,31,31,32,32,31,32,31,31,31,31,31,32,31,32,31,31,32,31,31,32,32
31,31,32,31,31,32,31,32,31,31,31,31,31,31,31,32,32,31,31,31,31,32,31,31,31,31,32,32,31,31,32,31,32,31,32,32,31,31,32,31,32,32,31,32,31,32,32,31,32,32,31,32,32,31,32,32,32,31,31,31,31,31,32,31,31,32,32,31,31,31,31,32,31,32,31,31,32,32,32,31,32,31,31,31,32,32,31,32,32,32,32,32,32,31,32,31,32,31,31,31
31,31,32,32,31,32,31,31,31,32,32,32,32,31,32,31,32,31,31,31,32,31,31,31,32,32,31,31,32,32,32,32,31,31,32,32,32,32,32,32,32,31,31,31,31,31,31,31,31,32,31,32,31,32,31,31,32,32,31,31,31,32,31,32,32,32,31,32,32,31,31,31,32,31,31,32,31,31,31,31,31,32,31,31,32,32,31,32,32,32,31,32,32,31,32,31,31,32,31,32
32,32,32,32,31,31,32,32,32,32,32,32,32,31,32,32,31,32,31,32,32,31,31,32,32,32,32,31,32,31,32,32,32,31,32,31,32,32,32,32,32,31,31,32,32,32,31,32,31,31,31,31,31,32,32,32,31,32,31,32,32,31,32,32,32,32,31,32,3,41,41,4,32,32,31,31,32,32,32,32,31,32,32,32,31,32,32,31,32,32,32,31,32,31,31,32,32,32,32,31
31,32,31,31,32,32,32,31,32,32,31,31,32,31,31,31,32,31,31,32,32,32,32,31,31,31,32,32,31,31,31,31,31,31,32,31,31,32,32,32,32,32,32,32,31,31,32,32,31,31,32,31,31,31,32,32,32,31,31,31,31,32,32,31,31,32,3,42,43,0,2,30,31,31,31,31,31,32,31,32,32,32,32,31,32,31,32,31,31,32,32,32,31,32,31,31,32,31,32,31
32,31,31,32,31,32,31,31,32,32,31,31,32,31,31,31,31,31,32,31,31,32,32,32,31,31,32,31,32,31,32,32,32,31,31,32,31,32,32,31,31,31,31,32,32,31,32,32,32,32,31,31,31,32,32,31,31,32,32,31,32,31,31,31,32,3,43,0,2,1,50,14,32,32,31,31,31,32,32,32,32,31,31,31,32,31,31,32,31,31,31,31,31,31,32,31,31,31,32,31
32,32,31,31,32,32,31,32,31,31,31,31,32,31,32,32,32,31,31,32,32,31,31,31,32,31,31,32,31,31,32,32,32,32,32,31,32,32,32,32,32,31,32,32,32,31,32,31,31,31,31,31,31,32,32,32,31,32,32,31,31,32,31,31,3,43,2,0,50,52,14,31,32,32,31,32,32,32,32,32,31,32,32,32,31,31,32,31,32,32,32,32,32,32,32,32,31,32,32,32
32,32,32,31,32,31,32,32,32,31,31,31,31,31,32,31,32,32,32,32,32,31,31,32,32,32,31,31,32,31,31,32,31,32,32,31,31,32,31,31,31,32,32,32,32,32,31,32,31,31,31,3,35,36,42,4,32,31,32,32,31,32,31,3,43,1,1,50,14,32,31,32,31,31,31,31,32,32,31,31,32,31,31,32,32,31,32,32,31,32,32,32,31,31,32,32,32,32,31,31
31,31,31,32,31,32,32,32,31,31,31,31,31,32,31,32,32,32,32,32,32,32,31,31,32,32,32,31,31,31,31,32,32,31,31,32,32,32,32,32,31,31,32,31,32,31,31,32,32,31,31,33,45,46,2,30,32,31,32,31,32,31,31,33,2,1,50,14,32,31,32,31,31,31,32,31,31,31,32,31,32,32,32,32,31,31,32,31,31,32,31,32,32,32,32,32,32,32,31,32
32,31,31,31,31,32,32,31,31,31,32,32,31,32,32,32,31,31,32,31,32,32,32,32,31,32,31,32,31,31,31,32,31,32,32,32,31,31,32,31,31,31,31,31,32,31,31,32,32,31,32,33,2,2,2,30,32,31,31,31,31,31,3,43,1,50,14,32,31,31,32,32,32,31,32,31,32,31,32,31,32,31,31,32,31,32,31,32,31,31,31,31,32,31,32,31,31,31,32,31
32,31,32,32,31,32,32,31,31,31,31,32,31,31,32,31,31,31,32,32,32,31,31,31,31,32,32,32,32,31,31,31,31,31,31,31,31,31,31,32,31,31,31,32,31,32,31,31,32,32,3,43,1,2,0,40,41,41,42,42,42,42,43,2,0,30,32,31,31,32,32,32,31,32,32,32,31,31,31,31,31,32,31,31,32,32,31,32,31,32,31,31,31,31,32,32,32,32,31,31
32,31,31,31,32,32,32,32,32,32,32,31,32,32,31,32,32,32,32,32,32,31,31,32,31,31,31,32,31,32,31,31,31,32,31,32,31,32,32,32,31,31,31,31,32,31,31,32,31,31,33,1,2,2,2,2,2,1,0,0,0,2,2,2,50,14,31,32,31,32,32,32,32,31,32,32,31,32,31,32,32,32,31,32,31,32,31,32,32,32,32,32,31,32,31,31,32,31,32,31
32,31,31,31,32,31,31,32,32,31,32,31,32,32,32,31,31,31,32,32,32,32,32,32,31,32,31,32,32,32,31,31,31,31,32,32,32,32,32,31,32,32,32,31,31,31,31,32,32,32,33,0,1,0,2,50,52,51,51,51,52,51,51,51,14,31,32,32,32,32,31,31,32,32,32,31,32,32,32,31,32,31,32,32,32,31,32,31,31,31,32,31,31,31,31,31,31,31,31,32
31,31,31,32,31,32,31,32,32,32,32,31,32,31,32,31,31,32,32,32,32,31,31,32,31,31,31,32,31,32,32,31,32,31,31,32,32,31,32,31,32,32,32,32,31,31,31,31,31,32,13,53,1,1,0,30,31,32,32,31,31,32,31,31,31,32,31,32,32,31,31,31,32,32,31,31,31,31,31,31,31,32,32,32,31,32,31,32,32,32,32,31,32,31,31,32,31,31,31,32
31,31,32,32,32,31,32,31,32,31,32,32,32,31,32,32,32,31,31,31,32,31,32,31,32,32,31,32,32,32,31,31,32,32,31,31,31,32,32,31,31,32,32,32,32,31,31,32,31,31,32,33,25,0,1,30,32,31,32,32,31,31,32,32,31,32,31,32,31,32,32,31,31,32,31,31,32,32,32,32,32,31,31,31,31,31,32,32,32,31,31,31,32,31,31,31,31,31,31,32
32,32,32,32,32,31,32,32,31,31,32,32,31,32,32,31,31,31,31,32,32,31,32,31,31,31,32,32,32,31,31,32,32,32,32,32,31,31,31,32,31,31,31,31,31,31,32,31,31,32,31,33,0,1,1,30,32,32,31,31,31,32,31,32,32,32,31,31,31,32,32,32,32,31,31,32,31,31,32,31,31,32,31,31,32,32,31,31,32,32,32,31,31,31,32,32,32,31,31,32
